,index,text,istwitterpoem
9265,4265,"Of honey-laden bees,",0
9266,4266,And because _she ne'er had an occasion_!,0
9267,4267,"Where time was not, nor space, nor ourselves--",0
9268,4268,"And drag it forth and bind it with its laws,",0
9269,4269,The hospital was noisy with the talk,0
9270,4270,"""Dost fear? dost fear? The moon shines clear.",0
9271,4271,"The pine-tree dreameth of the palm,",0
9272,4272,Would grace a summer queen.,0
9273,4273,"This I may truly boast, that he     }",0
9274,4274,"Of scores out with all men,--especially pipers,",0
9275,4275,"And hot enough to split,",0
9276,4276,"And sadly longed for its return,",0
9277,4277,"For the rich spoil, ’twixt these and those",0
9278,4278,"A portion infinite, which if it be,",0
9279,4279,"Yo les diré, salud! La heroica España",0
9280,4280,Del contagio fatal? Zarpa preñada,0
9281,4281,"But there's a braw time coming yet,",0
9282,4282,How seeking aid for Agramant he came.,0
9283,4283,Held the dominion.  From the western belt (21),0
9284,4284,With carbuncles do shine;,0
9285,4285,Ere nature finish'd half she had begun.,0
9286,4286,(A dreadful tribute!) loud imploring mourn.,0
9287,4287,Christ! What are patterns for?,0
9288,4288,"There some grave Moslem to devotion stoops,",0
9289,4289,"Let them journey home in order,",0
9290,4290,"Soon are gather'd there whole races,",0
9291,4291,The cigarettes I left be'ind,0
9292,4292,"For Aphrodite, Thetis splendour-veiled",0
9293,4293,Of God--was first ordained? That here his power,0
9294,4294,"And tomorrow, ere we eat bread,",0
9295,4295,"Wild and wide are my borders, stern as death is my sway,",0
9296,4296,"Near or remote, what there avails, where God",0
9297,4297,A singer that in time's and memory's ears,0
9298,4298,"God spake me softly out among the stars,",0
9299,4299,But ah! alas! there lived next door,0
9300,4300,"Let's have the story as the world believes it,",0
9301,4301,As here in art man's bleeding heart,0
9302,4302,Who but Sydney would England proclaim as its primate?,0
9303,4303,The music pulses still.,0
9304,4304,"To these halls of thee unworthy,",0
9305,4305,"And frozen pearls are all the world can show,",0
9306,4306,Don't they speak pieces about me Friday afternoons?,0
9307,4307,As once more rang the trumpet through the place.,0
9308,4308,Spake these measures to the daughter:,0
9309,4309,Alone are guilty; for while error stands,0
9310,4310,"O Muses, O high genius, now assist me!",0
9311,4311,As is a theatre lit up by gas.,0
9312,4312,"Whose chain of flowers no force can sever,",0
9313,4313,When sleep has locked his senses in repose,0
9314,4314,"Had he but known what _Scots_ in Hell had been,",0
9315,4315,I must lay in more cork for a new creation.,0
9316,4316,"Nor make him one, 'mong creatures of his kind.",0
9317,4317,Whitely to the Spouse-Heart prest!,0
9318,4318,Where underneath the gaping arch lets pass,0
9319,4319,Never ruler had such gain--,0
9320,4320,"Opened the door,",0
9321,4321,"For viewing both alike, hardly my mind supposes",0
9322,4322,"Unto Thy mighty angel, death,",0
9323,4323,In the starry skies of song.,0
9324,4324,"When, faint with watching, few and worn,",0
9325,4325,Why held as Gods in honour? why endow'd,0
9326,4326,"To Ocean, and the billows lightly skimm'd",0
9327,4327,As I for mine: thus here each soul,0
9328,4328,"Compact of confluent aureoles, each more fair",0
9329,4329,"And master, faithful dog was seen.",0
9330,4330,"Yet not to stand secure,",0
9331,4331,"Burdens black and strange to bear,",0
9332,4332,"Faithful in friendship kind to all,",0
9333,4333,autos. out' epiderkta tad' andrasin out' epakousta,0
9334,4334,We have sorrow as we speed,0
9335,4335,"Swiftly they glided along, close under the lee of the island,",0
9336,4336,"Wake, Israel, wake!  Recall to-day",0
9337,4337,As if the palest of sheet lightnings shone,0
9338,4338,Keep the obsequy so strict.,0
9339,4339,"No longer can I sleep at night,",0
9340,4340,"""An' de ole 'ooman?""  She 's much de same:",0
9341,4341,"And she to us rehearsed, from first to last,",0
9342,4342,And both my deafen'd ears no more,0
9343,4343,"""Alcestis, Queen of Thessaly,--a queen",0
9344,4344,"Oh! I've got a wife, and I've got a baby,",0
9345,4345,For Handel's music was made ready.,0
9346,4346,And dead he dropped.,0
9347,4347,They part not till the ring is broke:,0
9348,4348,"Here, gentle reader, here begins",0
9349,4349,"As the white sails shine,",0
9350,4350,And (called Capitalists or Kings),0
9351,4351,"But I've no time for more, my dear Terry, just now,",0
9352,4352,"And gazed upon the wisdom of his eyes,",0
9353,4353,"With goodly wordes this he preide,",0
9354,4354,"And so much space, so much delay, thereby did Ilus gain,",0
9355,4355,As I remember it was brought out of France.,0
9356,4356,cum mihi nulla mei sit medicina mali;,0
9357,4357,"Pallid to thought, and ghastly! drown'd, all drown'd",0
9358,4358,"Then there is the Irish Brigade. From Almanza to Fontenoy, from",0
9359,4359,"Back to the Army again, sergeant,",0
9360,4360,"The steep already turning, from behind,",0
9361,4361,With this he drives them down the Stygian waves;,0
9362,4362,Where never a sound from the upper air,0
9363,4363,Had made _rendezvous_ at the Gate of St. John:,0
9364,4364,"Some minx has played a trick, no doubt,",0
9365,4365,"Come, counsel me, my comrades,",0
9366,4366,These are the bubbles I gayly quaff,0
9367,4367,"And moan my childish sorrows all away,",0
9368,4368,"Let not its peace invite you,",0
9369,4369,With scent of flowers and crisping hay;,0
9370,4370,"O, no! As yet, it would not do.",0
9371,4371,"Thy strong right hand, L--d, mak' it bare",0
9372,4372,In the rear of all rascals they still have been placed,0
9373,4373,To quicken a living hand,0
9374,4374,"And thought that I was never undertasked,",0
9375,4375,"That strives all sorrow to beguile,",0
9376,4376,"The fires are dead, the gold is stone,",0
9377,4377,"Such power there is in clear-eyed self-restraint, 165.",0
9378,4378,he shall suffer in sorrow while stands in place,0
9379,4379,In likeness of a dream.,0
9380,4380,"Read in the volume Truth has held so long,",0
9381,4381,Upon his sultry scythe--thou tangible tune,0
9382,4382,"Oh, look there!",0
9383,4383,"When those, beneath whose brilliant, magic spell",0
9384,4384,Safe moored with thee.,0
9385,4385,I am a Prince in nothing but in name!,0
9386,4386,"While Parker and Weyman[E] were driving about,",0
9387,4387,Question not the whitening hair:,0
9388,4388,More and more from the first similitude.,0
9389,4389,Such quick regards his sparkling eyes bestow;,0
9390,4390,"Tyrfa _Clawdd Offa_ clod yn hoffiein,",0
9391,4391,"What with fillets of roses, and fillets of veal,",0
9392,4392,"& his bolde baronage, aboute bi þe woȝes;",0
9393,4393,"To paint the sublime, or the true picturesque,",0
9394,4394,"""Behooves thee sift more narrowly thy terms,",0
9395,4395,"AS the baying of wolves from afar,",0
9396,4396,"O'er the treacherous ice he followed,",0
9397,4397,Like a little frightened bird,0
9398,4398,There is no other way that could be worse?,0
9399,4399,"Thou shalt live with us and welcome,",0
9400,4400,Youngest of all was he of the men who came in the Mayflower.,0
9401,4401,"To guard our homes, to fence our law,",0
9402,4402,"your brave son, you will take nothing by it. You cannot raise him",0
9403,4403,"Sweet shadows fell, and in their screen,",0
9404,4404,Is it for thee the lark ascends and sings?,0
9405,4405,"So did the lady, ages ago.",0
9406,4406,And speed the whirlwind round the reeling bark--,0
9407,4407,"DEM. What saw'st thou, child? what saw'st thou?",0
9408,4408,It is not likely Fate will test you so.,0
9409,4409,"These were born from hero-races,",0
9410,4410,"To dissipate the thick, black cloud of fate",0
9411,4411,"Her unhallowed, Hallowe'en tomb",0
9412,4412,"To his heart with loving care,",0
9413,4413,"Chocayotica, XII, 2. Adverbial from _choca_: ""weepingly.""",0
9414,4414,"And bothe, forto seie a soth,",0
9415,4415,"By gifts that found no favour in their sight,",0
9416,4416,"Tho' my Helen be bound to another,",0
9417,4417,"And reckon'd all of his own plan,",0
9418,4418,Est honor et vultu divina efflagrat imago.,0
9419,4419,"The bellowing monster, and the rushing storm,",0
9420,4420,"Far and away to the North and West, in the dancing glare of the",0
9421,4421,To the land o' the leal!,0
9422,4422,The murmur of its waves doth hear.,0
9423,4423,Saw the stoled priest the chalice rear.,0
9424,4424,"adventures, yet they are subservient to the chief fable, carried",0
9425,4425,On Kiley's Run.,0
9426,4426,(Excuse the slang expression),0
9427,4427,"Oye, no temas, y á mi ninfa dile,",0
9428,4428,So will I wear contentedly the Rue;,0
9429,4429,"So be it with thee, if forever united,",0
9430,4430,"Weel fed on pastures orthodox,",0
9431,4431,"See! his spindles sink under him, foot, leg and thigh,",0
9432,4432,"Sac after viewing knives and garters,",0
9433,4433,"Homeward now returned Iagoo,",0
9434,4434,"We've paddled furtively,",0
9435,4435,"See, by rage of my own fury",0
9436,4436,"Him I beheld, above all creatures erst",0
9437,4437,"Of love which warms me to thee comprehend,",0
9438,4438,Thou mak'st no Atheist--thou but mak'st the mind,0
9439,4439,"Was Venus visible to mortal eyes,",0
9440,4440,You saw below that wedgeing speck;,0
9441,4441,In contemplation of things heavenlie wrought:,0
9442,4442,An' we used the bloomin' guns for pro-jec-tile!,0
9443,4443,"And once, or twice, to throw the dice",0
9444,4444,"His nature, which from liberal covetous",0
9445,4445,But Grace has this delayed for one week more;,0
9446,4446,"And as a hard-won boon, O sage,",0
9447,4447,The Monk Felix stood.,0
9448,4448,"When it's time to feed his pets,",0
9449,4449,"Grow rich. And even for husbands (whose own wives,",0
9450,4450,Until a thousand companies--,0
9451,4451,"Next valiant Diomed Axylus slew,",0
9452,4452,"This could he learn, and hither scatheless bring",0
9453,4453,And the rabbits ran like an elves' army,0
9454,4454,"To measured mood had trained her pace,",0
9455,4455,Such the spinning of the maidens,0
9456,4456,"Drew it through the salmon-dwellings,",0
9457,4457,"Hear the Prex's proclamation,",0
9458,4458,"When Gospel seems in vain,",0
9459,4459,"""Nay, what thy mother and her home, and where?""",0
9460,4460,"(Said I to myself--said I),",0
9461,4461,"Thereafterward in silence upward gaze,",0
9462,4462,"Then spake the noble Gunther, ""No more of this, I pray;",0
9463,4463,A hope that God had given?,0
9464,4464,"One hour before the sunset, and the birds",0
9465,4465,"And bad hem dryven in hir bestes alle,",0
9466,4466,"These lines are typical of the ""_endecasílabos de gaita",0
9467,4467,"Beheld the rout in wild surprise,",0
9468,4468,Pues me heristes durmiendo,0
9469,4469,"Exalts the thoughts, from sensual joys refin'd.",0
9470,4470,"Bent back my arm upon my breast,",0
9471,4471,As doubting to return or fly:,0
9472,4472,Of your sparkling wine,0
9473,4473,"The beautiful daughters of Dawn, who, over and under and after",0
9474,4474,"Must leave the whole bush in a tremble green,",0
9475,4475,"""I only said I would discuss the matter.",0
9476,4476,"If this be sleep, I do not sleep.",0
9477,4477,More than that in the sky element,0
9478,4478,"This night will we away, when over head",0
9479,4479,MY Bookworm gave a dinner to a number of his set.,0
9480,4480,"Gitche Manito, the mighty,",0
9481,4481,"And could I put thee to a stay,",0
9482,4482,Can praise be simply said of such as he!,0
9483,4483,"Half my mind, to madness driven,",0
9484,4484,"Bands broken, cords loosened, and all",0
9485,4485,"With shoulders bent and downcast eyes,",0
9486,4486,"A foolish thought, yet human too!",0
9487,4487,"Filing his _duplex querela_, claiming for himself thereby",0
9488,4488,"Its bloody bond, and saved perhaps some pretty",0
9489,4489,"O! where is Ovid now, our banish'd friend?",0
9490,4490,Around a pale pond huts of beechwood built,0
9491,4491,And miss their putt--so now the match is square.,0
9492,4492,The torrents from that morning's sky,0
9493,4493,"“Shorn of its wings, still bore. A thousand doors,",0
9494,4494,"With its hard, unvaried din.",0
9495,4495,And I my sight directed to the hill,0
9496,4496,"""Now I at last am happy,"" exclaim'd th' exulting queen;",0
9497,4497,There is no pulse! His hand goes to the heart.,0
9498,4498,"Whom here thou seest, while they liv'd, did sow",0
9499,4499,"And most forget; but, either way,",0
9500,4500,And sure my hope had met with answer clear,0
9501,4501,The guilt must share.,0
9502,4502,"While, neath its brow fair valleys bloom,",0
9503,4503,"With me and Lakshmaṇ, free from harm,",0
9504,4504,"Not a rap, not a button",0
9505,4505,"And for to go to vigils all before,",0
9506,4506,"Through all the Imperial lands, as though, forsooth, Thou, Lord,",0
9507,4507,"So deem these unused tillers of the soil,",0
9508,4508,"Young, yet her elder, and of brow less grave,",0
9509,4509,"That your hearts are so afflicted,",0
9510,4510,"The pagan, present still, gave curious heed;",0
9511,4511,"So foil'd, with loss and mock'ry so complete,",0
9512,4512,"Until they come, the nightly scum, with drunken eyes aflame;",0
9513,4513,"Each with her sword her valiant lover guards,",0
9514,4514,"To hold the world in awe,",0
9515,4515,Our Northern soul forever heard,0
9516,4516,But trouble to him now occurs,0
9517,4517,Jack and Jill went up the Hill (_Music_),0
9518,4518,Whither thy Ghost tempestuous can see,0
9519,4519,"""For nearly eighteen years upon my head",0
9520,4520,He left them where she went by.,0
9521,4521,"But we sluiced 'im down an' we washed 'im out,",0
9522,4522,A bathin'-suit! I wouldst have none in mine.,0
9523,4523,Or how the sacred pine-tree adds,0
9524,4524,With smoke and joke and paltry pride.,0
9525,4525,"This he taught us, this we knew,",0
9526,4526,"For I was born at Smnlxzrskgqrxzski,",0
9527,4527,And I'll think I see the little stile,0
9528,4528,"By which it is inflamèd,",0
9529,4529,"And then the babies would shake, for they were afraid of the big",0
9530,4530,"The life between is nothing worth,",0
9531,4531,Preserved in Slavery's amber!,0
9532,4532,When long austerities in time,0
9533,4533,But by the memory of those antique years,0
9534,4534,"""O thou, whase lamentable face",0
9535,4535,"At his corner near Broad street,",0
9536,4536,Pamper'd with rank luxuriousness and ease.,0
